date	location	variant	median_I_smooth	I_smooth_upper_95	I_smooth_lower_95	I_smooth_upper_80	I_smooth_lower_80	I_smooth_upper_50	I_smooth_lower_50	median_freq
2024-06-14	USA	24A	0.2380226	0.2997547	0.18953279	0.27445674	0.20528568	0.25769788	0.22056094	0.34680283
2024-06-15	USA	24A	0.23419449	0.294662	0.18627217	0.2696807	0.20208067	0.25337082	0.21708728	0.34410542
2024-06-16	USA	24A	0.23102152	0.29113892	0.1841068	0.26616573	0.19953826	0.24950203	0.21416025	0.341484
2024-06-17	USA	24A	0.22845781	0.28758118	0.1823047	0.26282424	0.19750388	0.24683969	0.21190798	0.33883682
2024-06-18	USA	24A	0.22649138	0.2847093	0.18099436	0.26025	0.19579637	0.24456735	0.21020105	0.33626315
2024-06-19	USA	24A	0.22512469	0.28205344	0.18004717	0.25844947	0.19474758	0.24278435	0.20889018	0.3337105
2024-06-20	USA	24A	0.22423965	0.27999404	0.17939094	0.25724584	0.19398257	0.24137363	0.20790076	0.33116865
2024-06-21	USA	24A	0.22367667	0.27875626	0.17928588	0.25637016	0.19364727	0.24058142	0.20747915	0.32862908
2024-06-22	USA	24A	0.22370383	0.27796537	0.17910501	0.25621766	0.19351299	0.24037613	0.20729534	0.32611924
2024-06-23	USA	24A	0.22387974	0.27796215	0.17931083	0.2562328	0.19381873	0.24043432	0.20764674	0.32363355
2024-06-24	USA	24A	0.22431418	0.27832016	0.1797392	0.25671345	0.19423795	0.24070144	0.20823207	0.3211758
2024-06-25	USA	24A	0.22510684	0.27879083	0.1802901	0.2573911	0.19521898	0.24167623	0.20905508	0.31873125
2024-06-26	USA	24A	0.22618765	0.27990636	0.18122151	0.25876328	0.19631608	0.2426755	0.20997827	0.3162632
2024-06-27	USA	24A	0.22765033	0.28129056	0.18260038	0.26043886	0.19759008	0.24408111	0.21106236	0.31384727
2024-06-28	USA	24A	0.22915027	0.28331318	0.18397735	0.26218703	0.1990746	0.2455419	0.21253055	0.31146002
2024-06-29	USA	24A	0.23078978	0.28515255	0.18563445	0.2643412	0.20068975	0.24721499	0.21413486	0.30906704
2024-06-30	USA	24A	0.23277916	0.28690645	0.18752071	0.2664243	0.20254192	0.2491729	0.21602598	0.30672288
2024-07-01	USA	24A	0.2347401	0.2897196	0.18946156	0.26870075	0.20447542	0.2512789	0.21786225	0.304356
2024-07-02	USA	24A	0.23679718	0.29266697	0.19131535	0.27112126	0.20646973	0.25378954	0.2201741	0.30199742
2024-07-03	USA	24A	0.23912361	0.29492232	0.19317554	0.27390584	0.2087194	0.25618702	0.22249892	0.29964665
2024-07-04	USA	24A	0.24149391	0.29825038	0.19524904	0.27656904	0.21088602	0.25879613	0.22470385	0.29736045
2024-07-05	USA	24A	0.24410544	0.30090824	0.19757746	0.27949303	0.21304752	0.2612624	0.22705585	0.29507542
2024-07-06	USA	24A	0.24683502	0.3043581	0.19975159	0.28244707	0.21520641	0.2639745	0.22959134	0.29275787
2024-07-07	USA	24A	0.24943864	0.3072944	0.20196417	0.28531897	0.21738726	0.2666957	0.23212093	0.29045177
2024-07-08	USA	24A	0.2521691	0.3100706	0.20406552	0.28834295	0.2196622	0.26975402	0.23463392	0.28817496
2024-07-09	USA	24A	0.2549679	0.31340197	0.20675355	0.29141217	0.22185421	0.27262214	0.23735557	0.2858728
2024-07-10	USA	24A	0.2574668	0.31667146	0.20923185	0.29403335	0.22427677	0.27552396	0.23972775	0.28359726
2024-07-11	USA	24A	0.26007983	0.31939024	0.2110165	0.29689783	0.2266124	0.27828094	0.24229008	0.2813696
2024-07-12	USA	24A	0.26254234	0.32156417	0.21301189	0.299797	0.22889952	0.2811126	0.244601	0.2791072
2024-07-13	USA	24A	0.26506203	0.32491648	0.21520522	0.30261624	0.23112328	0.28382945	0.24683496	0.27689987
2024-07-14	USA	24A	0.26751077	0.32782674	0.21727492	0.3050205	0.23331949	0.2867089	0.24881515	0.27462512
2024-07-15	USA	24A	0.26983917	0.33034736	0.21920909	0.30767894	0.23556295	0.28921822	0.2510905	0.27238992
2024-07-16	USA	24A	0.2719054	0.33293572	0.22078387	0.31038532	0.23731773	0.29159632	0.25337416	0.27019882
2024-07-17	USA	24A	0.27409494	0.33506963	0.22259164	0.3129668	0.23913902	0.29402357	0.25515112	0.26798627
2024-07-18	USA	24A	0.27610558	0.33724254	0.2244681	0.31538808	0.24103443	0.29616314	0.25705284	0.2657529
2024-07-19	USA	24A	0.27787745	0.3402397	0.22599548	0.31750754	0.24240069	0.29836613	0.25863665	0.26355416
2024-07-20	USA	24A	0.27958074	0.3424561	0.22773403	0.31944898	0.24372718	0.30016053	0.2598738	0.26131502
2024-07-21	USA	24A	0.28109413	0.34471133	0.22923934	0.32116228	0.24504241	0.30167466	0.26125854	0.25911218
2024-07-22	USA	24A	0.28243893	0.3470749	0.23027198	0.32262862	0.24640842	0.30324292	0.26244426	0.25691757
2024-07-23	USA	24A	0.28372812	0.34883878	0.23145743	0.32378155	0.2474901	0.3044885	0.2636746	0.2547273
2024-07-24	USA	24A	0.28477526	0.34995112	0.23251687	0.3252581	0.2484006	0.3055188	0.2646247	0.25253564
2024-07-25	USA	24A	0.2857278	0.35043472	0.23316948	0.32605526	0.24914561	0.30636656	0.26537117	0.2503295
2024-07-26	USA	24A	0.2863841	0.35190892	0.23351514	0.32676855	0.24979338	0.30713227	0.26585385	0.248142
2024-07-27	USA	24A	0.2867788	0.35267472	0.23425877	0.32763538	0.2503192	0.30767137	0.2662129	0.24596858
2024-07-28	USA	24A	0.28714225	0.3531422	0.23448087	0.32829	0.25044385	0.30830258	0.26641452	0.24378984
2024-07-29	USA	24A	0.28729448	0.35322163	0.23474325	0.32844397	0.2507231	0.308449	0.26663804	0.24159563
2024-07-30	USA	24A	0.28713125	0.35327303	0.23451835	0.32827505	0.25052327	0.3086242	0.26659805	0.23941934
2024-07-31	USA	24A	0.2868836	0.35337672	0.23474155	0.3277617	0.25022668	0.30834064	0.2664198	0.2372757
2024-08-01	USA	24A	0.28647554	0.35299966	0.23421766	0.3272265	0.24998564	0.30783233	0.26603222	0.23513685
2024-08-02	USA	24A	0.2858134	0.35175115	0.23355757	0.32674947	0.24951732	0.30725628	0.2652842	0.23299465
2024-08-03	USA	24A	0.28497815	0.35202584	0.23305635	0.32585257	0.24879526	0.3064049	0.26437455	0.23085043
2024-08-04	USA	24A	0.28411168	0.35076675	0.23259819	0.32472056	0.2479821	0.3053428	0.26333764	0.2286991
2024-08-05	USA	24A	0.28302747	0.34928668	0.23157498	0.3235216	0.24680531	0.30426773	0.26224512	0.22655424
2024-08-06	USA	24A	0.28151715	0.34758407	0.2301407	0.32167423	0.24541637	0.30263963	0.26101652	0.22440541
2024-08-07	USA	24A	0.27992994	0.3452009	0.22913699	0.3198281	0.2441844	0.30088377	0.2595357	0.22227599
2024-08-08	USA	24A	0.2782051	0.34314653	0.22734143	0.31788644	0.24280044	0.299038	0.2580196	0.22013752
2024-08-09	USA	24A	0.27622128	0.34073204	0.22549564	0.31567794	0.24107315	0.2965375	0.25626808	0.21797273
2024-08-10	USA	24A	0.2737429	0.33799317	0.2238055	0.3132489	0.23926899	0.2940644	0.25423586	0.21586546
2024-08-11	USA	24A	0.27140063	0.33492655	0.22201876	0.31016973	0.2371703	0.29155567	0.2520267	0.21375012
2024-08-12	USA	24A	0.26896727	0.33160576	0.21980396	0.30708864	0.23493937	0.2888389	0.24993649	0.21163487
2024-08-13	USA	24A	0.26615304	0.3283775	0.21748202	0.30374667	0.23265888	0.28585935	0.24731293	0.2095224
2024-08-14	USA	24A	0.2632429	0.3242692	0.21537189	0.3006474	0.23016691	0.2827729	0.24466264	0.2074138
2024-08-15	USA	24A	0.26007882	0.32022884	0.21245301	0.29705495	0.22752121	0.27946526	0.24182329	0.20529354
2024-08-16	USA	24A	0.25679848	0.31620768	0.20960763	0.2934789	0.2247472	0.27605885	0.2389716	0.2032203
2024-08-17	USA	24A	0.2533329	0.3121265	0.2070648	0.28968677	0.22193225	0.27250448	0.23582312	0.20112738
2024-08-18	USA	24A	0.24992636	0.307666	0.20403746	0.2858175	0.2189623	0.26878724	0.23259485	0.19903317
2024-08-19	USA	24A	0.24633768	0.30295148	0.20091544	0.28169775	0.21584326	0.26504287	0.22931051	0.19695605
2024-08-20	USA	24A	0.24272232	0.29821417	0.19803879	0.27738115	0.21260528	0.2610934	0.22586212	0.19489819
2024-08-21	USA	24A	0.2388322	0.2936921	0.19509101	0.27299318	0.20942439	0.25693068	0.22231273	0.19284803
2024-08-22	USA	24A	0.23495618	0.28905076	0.19214949	0.26863027	0.20601487	0.2525658	0.2187423	0.19078925
2024-08-23	USA	24A	0.2308857	0.28436196	0.18903568	0.264066	0.20247814	0.24824196	0.21503942	0.18873729
2024-08-24	USA	24A	0.22697183	0.27960747	0.18583602	0.2594361	0.19902088	0.2439266	0.21121901	0.1866889
2024-08-25	USA	24A	0.2228292	0.2745995	0.18274917	0.25450274	0.19548164	0.23952325	0.207349	0.18466562
2024-08-26	USA	24A	0.2185719	0.2693434	0.1795356	0.24973173	0.19197153	0.23498839	0.20343128	0.18264148
2024-08-27	USA	24A	0.21438763	0.26406986	0.17575368	0.24469772	0.18819977	0.23032416	0.19952206	0.18063974
2024-08-28	USA	24A	0.2101045	0.258844	0.17226745	0.23966205	0.18431233	0.22571181	0.19542062	0.17864662
2024-08-29	USA	24A	0.20572658	0.25346234	0.16876982	0.23491448	0.18042354	0.22110546	0.19134253	0.17667702
2024-08-30	USA	24A	0.20142607	0.2470775	0.16461627	0.2300819	0.1766012	0.21648441	0.18718845	0.17469056
2024-08-31	USA	24A	0.19702432	0.2418418	0.16089037	0.2250841	0.17275514	0.21164414	0.18289526	0.17272662
2024-09-01	USA	24A	0.19261366	0.23641942	0.15722738	0.22008839	0.16873792	0.20677793	0.17881034	0.1707713
2024-09-02	USA	24A	0.18813133	0.2307791	0.15334146	0.21525791	0.16484112	0.20204759	0.17483519	0.16880222
2024-09-03	USA	24A	0.18366195	0.22546723	0.1496466	0.21012315	0.16098283	0.1971704	0.17066006	0.16683735
2024-09-04	USA	24A	0.1792278	0.22012086	0.14590257	0.20504665	0.15693907	0.19245249	0.16649526	0.16489053
2024-09-05	USA	24A	0.17492892	0.21510948	0.14242059	0.19990636	0.15308347	0.18795553	0.16244973	0.16297907
2024-09-06	USA	24A	0.17058139	0.20953348	0.13895892	0.19508034	0.14903674	0.18343465	0.15845323	0.16105486
2024-09-07	USA	24A	0.16630174	0.20374845	0.13526353	0.19039811	0.14516976	0.17881547	0.15439649	0.15915725
2024-09-08	USA	24A	0.1620795	0.19892822	0.13158157	0.18526767	0.14146885	0.17424485	0.15036173	0.15726401
2024-09-09	USA	24A	0.15789801	0.19389434	0.12821473	0.1804392	0.13766915	0.16965899	0.1463789	0.15539509
2024-09-10	USA	24A	0.15365103	0.18892498	0.124699615	0.17559254	0.13400029	0.16512118	0.14246404	0.15351826
2024-09-11	USA	24A	0.14946501	0.18413611	0.12091211	0.170982	0.13038197	0.16068724	0.13858908	0.15165004
2024-09-12	USA	24A	0.14541942	0.17915368	0.117425054	0.16650333	0.1267055	0.15633827	0.13483252	0.14977986
2024-09-13	USA	24A	0.14145687	0.17408	0.113981195	0.16189642	0.12312059	0.1520726	0.13106531	0.14794949
2024-09-14	USA	24A	0.13756227	0.16933386	0.11065359	0.15752657	0.119605124	0.14782068	0.12738469	0.14611204
2024-09-15	USA	24A	0.13375205	0.16481788	0.107512884	0.1533109	0.11614021	0.14366004	0.12381436	0.14429383
2024-09-16	USA	24A	0.1299253	0.1603363	0.10421657	0.14908874	0.11272544	0.13969389	0.120192856	0.14247103
2024-09-17	USA	24A	0.12623456	0.15559953	0.100830086	0.14475746	0.10934319	0.13573945	0.116758876	0.1406655
2024-09-18	USA	24A	0.122524105	0.15128236	0.09759328	0.14072505	0.106259115	0.13181716	0.113356724	0.13886313
2024-09-19	USA	24A	0.118957296	0.14701262	0.09465806	0.13671343	0.10310103	0.12804013	0.11008909	0.13705456
2024-09-20	USA	24A	0.11547989	0.14308919	0.09163688	0.13284548	0.09996953	0.12432885	0.10679904	0.13526672
2024-09-21	USA	24A	0.112021126	0.1391136	0.08872548	0.12897877	0.09690794	0.12074133	0.1037181	0.13349126
2024-09-22	USA	24A	0.10881322	0.13505775	0.08592758	0.12532327	0.094009295	0.11724208	0.10059016	0.13174453
2024-09-23	USA	24A	0.10561383	0.13100174	0.083353475	0.121802405	0.09112541	0.1139238	0.09762534	0.12999494
2024-09-24	USA	24A	0.1025084	0.12718262	0.081120044	0.11840799	0.08834281	0.11058063	0.094677664	0.12824994
2024-09-25	USA	24A	0.09943445	0.12360521	0.07846909	0.11508279	0.085587166	0.1072734	0.09178636	0.12651204
2024-09-26	USA	24A	0.09644757	0.12004461	0.07610423	0.11179662	0.08289011	0.10410498	0.089040324	0.12479767
2024-09-27	USA	24A	0.0935913	0.11657682	0.07378882	0.10857928	0.08034872	0.10113393	0.08635561	0.12309012
2024-09-28	USA	24A	0.09080316	0.11342911	0.07151439	0.10553202	0.07786761	0.09827307	0.08378839	0.121411294
2024-09-29	USA	24A	0.08816957	0.11021683	0.0694416	0.10243442	0.07548785	0.09539893	0.08124506	0.11973989
2024-09-30	USA	24A	0.08555337	0.10709868	0.06732461	0.09942812	0.07315318	0.092669286	0.07884075	0.11809941
2024-10-01	USA	24A	0.0830605	0.1041741	0.06534305	0.0965938	0.07096614	0.08994237	0.07657731	0.116460636
2024-10-02	USA	24A	0.08058807	0.10137846	0.06341633	0.09384429	0.06886648	0.087330624	0.07429696	0.11481191
2024-10-03	USA	24A	0.078209914	0.09859768	0.061394747	0.09119654	0.066819474	0.08481185	0.072066315	0.113210455
2024-10-04	USA	24A	0.07594235	0.096041575	0.059456155	0.08861784	0.06482027	0.08233254	0.06991596	0.11161995
2024-10-05	USA	24A	0.0737209	0.09349649	0.057691023	0.086033516	0.06289828	0.07996695	0.06787826	0.11003827
2024-10-06	USA	24A	0.071520686	0.090850934	0.055950858	0.08368656	0.06106844	0.07765571	0.06591099	0.10846244
2024-10-07	USA	24A	0.069482446	0.08815465	0.054327387	0.08139034	0.059306543	0.07543948	0.06402316	0.106910884
2024-10-08	USA	24A	0.06747104	0.08555289	0.052753206	0.079094544	0.0575728	0.073327124	0.06221318	0.10537563
2024-10-09	USA	24A	0.06558875	0.08321202	0.051277395	0.0768772	0.0559248	0.071254686	0.060394242	0.10385816
2024-10-10	USA	24A	0.0637151	0.081029326	0.04980024	0.074760355	0.054368753	0.06930969	0.05870457	0.10235813
2024-10-11	USA	24A	0.06194327	0.078876324	0.048365053	0.07268867	0.052799474	0.067451105	0.057011824	0.10086599
2024-10-12	USA	24A	0.06021791	0.07676535	0.046987407	0.07065142	0.051316574	0.06564683	0.055425726	0.09938965
2024-10-13	USA	24A	0.058523066	0.07469733	0.045702156	0.06874011	0.049889125	0.06391707	0.05389922	0.09793292
2024-10-14	USA	24A	0.056914456	0.07267825	0.04444126	0.0668659	0.04845715	0.062233344	0.0524058	0.09650794
2024-10-15	USA	24A	0.055372957	0.070645355	0.043218523	0.06509637	0.04713473	0.060557403	0.050972022	0.09508784
2024-10-16	USA	24A	0.053908184	0.068749644	0.042046115	0.06338454	0.045845605	0.058962416	0.049589023	0.0936919
2024-10-17	USA	24A	0.052454017	0.06693332	0.040899914	0.061681077	0.044641215	0.05742901	0.048260234	0.09233345
2024-10-18	USA	24A	0.05107741	0.06528515	0.039869055	0.060147595	0.043451734	0.055933688	0.047006622	0.09096551
2024-10-19	USA	24A	0.049772535	0.06370722	0.038800843	0.05862684	0.04235338	0.05449083	0.045770064	0.08962152
2024-10-20	USA	24A	0.04853704	0.062189076	0.03777725	0.05717422	0.041301817	0.05312489	0.04460454	0.08831367
2024-10-21	USA	24A	0.047341242	0.060722396	0.03681316	0.055785634	0.04022769	0.051831238	0.043462474	0.08702819
2024-10-22	USA	24A	0.04615845	0.05922595	0.035884548	0.05443992	0.03920283	0.050577644	0.042362526	0.08575697
2024-10-23	USA	24A	0.045024168	0.057850886	0.035007842	0.053183842	0.03824649	0.049352072	0.041310262	0.08451282
2024-10-24	USA	24A	0.0439433	0.056445103	0.034190677	0.051912773	0.037310813	0.048175834	0.04028576	0.08329728
2024-10-25	USA	24A	0.04290141	0.05512884	0.033383816	0.050672263	0.036446318	0.04706802	0.039346997	0.082097486
2024-10-26	USA	24A	0.04189457	0.053928766	0.032605704	0.04952979	0.035600826	0.045967527	0.038433135	0.080907814
2024-10-27	USA	24A	0.04094907	0.052763406	0.031826783	0.048374224	0.03477783	0.044931207	0.037564132	0.07974827
2024-10-28	USA	24A	0.040048726	0.05160166	0.031119945	0.0473428	0.033993445	0.04389077	0.03671018	0.07860412
2024-10-29	USA	24A	0.03919988	0.05054919	0.03044462	0.046337087	0.0332311	0.042963028	0.0359026	0.077481195
2024-10-30	USA	24A	0.038380668	0.049515598	0.02980348	0.045368638	0.03250575	0.04202816	0.03514713	0.076379225
2024-10-31	USA	24A	0.03757519	0.048565097	0.029151427	0.044434063	0.031808197	0.041159377	0.03441593	0.07530891
2024-11-01	USA	24A	0.03677773	0.047630858	0.028523607	0.04351094	0.03115547	0.04034875	0.033719875	0.07424399
2024-11-02	USA	24A	0.036032263	0.046711825	0.027965399	0.04262395	0.030536318	0.03952248	0.033045456	0.07319665
2024-11-03	USA	24A	0.035343777	0.045746773	0.0274143	0.041766986	0.029933961	0.03869979	0.032402452	0.072205216
2024-11-04	USA	24A	0.034686677	0.044874433	0.026866185	0.040989764	0.029357007	0.03798617	0.031745855	0.071222246
2024-11-05	USA	24A	0.034045123	0.04400593	0.026312344	0.040217794	0.028783059	0.03728	0.031163698	0.07026752
2024-11-06	USA	24A	0.033417292	0.043310996	0.025810467	0.039494164	0.0282566	0.036613405	0.030595291	0.06932886
2024-11-07	USA	24A	0.032819733	0.042655878	0.025308596	0.03880667	0.027733117	0.03594189	0.030066518	0.06840567
2024-11-08	USA	24A	0.032257877	0.042009484	0.024869064	0.03812819	0.027240844	0.035317887	0.029556014	0.06750422
2024-11-09	USA	24A	0.031719267	0.041270405	0.024461132	0.03748135	0.02677292	0.03472621	0.029069979	0.066622995
2024-11-10	USA	24A	0.03119915	0.040673126	0.024044156	0.036890563	0.026326774	0.034154564	0.028556807	0.06577663
2024-11-11	USA	24A	0.030704591	0.040073436	0.023644214	0.03629002	0.025907317	0.033604845	0.028103447	0.0649441
2024-11-12	USA	24A	0.03021061	0.039453223	0.02332126	0.035780307	0.025483152	0.033073984	0.027664807	0.06413111
2024-11-13	USA	24A	0.029763073	0.038846057	0.02300471	0.035234883	0.025096063	0.032582663	0.027223876	0.06334452
2024-11-14	USA	24A	0.029336482	0.03823912	0.022653276	0.034714103	0.024734879	0.032115683	0.02680877	0.062576436
2024-11-15	USA	24A	0.028925791	0.037721604	0.022285154	0.034262102	0.024370613	0.031687945	0.02645858	0.06181755
2024-11-16	USA	24A	0.028530965	0.037142303	0.021986505	0.033820678	0.024038283	0.03126067	0.026104506	0.06106482
2024-11-17	USA	24A	0.028152157	0.036660302	0.021671046	0.033397947	0.023710264	0.030858034	0.025768207	0.060351484
2024-11-18	USA	24A	0.027821835	0.036257792	0.021396967	0.032968767	0.02337981	0.030473305	0.025420204	0.059666485
2024-11-19	USA	24A	0.027471015	0.03585987	0.021109879	0.032580867	0.023106018	0.030139066	0.025113046	0.05899757
2024-11-20	USA	24A	0.027148683	0.035497244	0.020823924	0.032245535	0.02283512	0.029795984	0.024810573	0.058344673
2024-11-21	USA	24A	0.026842818	0.03510759	0.02056284	0.03188806	0.022576133	0.02944624	0.024523567	0.05770825
2024-11-22	USA	24A	0.026560519	0.03477019	0.020290367	0.031520795	0.02230218	0.029140057	0.024255026	0.05709178
2024-11-23	USA	24A	0.026301526	0.03444789	0.020033129	0.031174848	0.022081643	0.028834041	0.024015449	0.05649572
2024-11-24	USA	24A	0.02604976	0.034146782	0.019811222	0.03086193	0.02183963	0.028539801	0.023776874	0.055924825
2024-11-25	USA	24A	0.025802456	0.03386535	0.019616032	0.030598694	0.021626635	0.028274119	0.023549166	0.05536428
2024-11-26	USA	24A	0.025579631	0.033554435	0.019425932	0.030318895	0.02142857	0.02801832	0.023357831	0.054825578
2024-11-27	USA	24A	0.025364388	0.033328913	0.01923257	0.0300621	0.021244252	0.027789427	0.023181966	0.0542979
2024-11-28	USA	24A	0.025159102	0.03311023	0.019093342	0.029854864	0.021036912	0.027558545	0.02298937	0.053791374
2024-11-29	USA	24A	0.024996877	0.0328703	0.018945195	0.029647186	0.020846905	0.027374178	0.022823203	0.053306494
2024-11-30	USA	24A	0.024816316	0.03253606	0.018763214	0.029424425	0.02071977	0.027207406	0.022656338	0.052811675
2024-12-01	USA	24A	0.024636567	0.03232769	0.018664587	0.029213428	0.020616401	0.027030857	0.022497565	0.05234894
2024-12-02	USA	24A	0.024486972	0.03205791	0.018509058	0.02902287	0.020474013	0.026873441	0.022357952	0.051910967
2024-12-03	USA	24A	0.024346612	0.031895775	0.018360341	0.028873216	0.020354887	0.026729045	0.022239197	0.051469654
2024-12-04	USA	24A	0.024221119	0.03171991	0.018240185	0.02869608	0.020229585	0.026615357	0.022093993	0.05104315
2024-12-05	USA	24A	0.024083223	0.03155495	0.018103234	0.028554836	0.020112632	0.026473757	0.021974768	0.05063381
2024-12-06	USA	24A	0.023992522	0.031417195	0.018042587	0.028472016	0.02001625	0.026361465	0.021850642	0.050245747
2024-12-07	USA	24A	0.023873176	0.03129879	0.017936118	0.02836061	0.019933468	0.0262529	0.02175908	0.049861725
2024-12-08	USA	24A	0.023771945	0.0311774	0.017867925	0.028250415	0.019858887	0.02616778	0.021660436	0.04950177
2024-12-09	USA	24A	0.023691688	0.031063167	0.017794507	0.02818763	0.01980179	0.026067646	0.021576907	0.0491436
2024-12-10	USA	24A	0.023623811	0.030930663	0.017747829	0.028106408	0.019735163	0.02599661	0.021508943	0.048804805
2024-12-11	USA	24A	0.02355953	0.030828064	0.017654205	0.028059566	0.019658491	0.02592543	0.021448655	0.048482016
2024-12-12	USA	24A	0.023513243	0.030746197	0.017592708	0.027976083	0.019627413	0.025867539	0.021387402	0.048150096
2024-12-13	USA	24A	0.023447815	0.030666962	0.017602978	0.027942041	0.0195662	0.025801502	0.021350257	0.047840696
2024-12-14	USA	24A	0.023408212	0.030697912	0.01758173	0.02790224	0.01955338	0.0257414	0.021327399	0.04755442
2024-12-15	USA	24A	0.023367422	0.030650638	0.01755748	0.027874948	0.019519962	0.025714863	0.02130922	0.04726097
2024-12-16	USA	24A	0.023361921	0.03063904	0.017538434	0.027860118	0.019473713	0.025711907	0.021278605	0.04698682
2024-12-17	USA	24A	0.023358015	0.030652054	0.01754082	0.027864907	0.019437568	0.025697269	0.021245515	0.046722658
2024-12-18	USA	24A	0.023343027	0.030613527	0.017548783	0.027835248	0.019414064	0.025675837	0.021247495	0.04647032
2024-12-19	USA	24A	0.023351058	0.030498724	0.017549984	0.027844375	0.019402837	0.025669169	0.021224044	0.046219163
2024-12-20	USA	24A	0.02336123	0.030527344	0.017550193	0.027835196	0.019411758	0.025665583	0.021247443	0.045977883
2024-12-21	USA	24A	0.023365788	0.03057408	0.017550401	0.02786133	0.019414445	0.025657754	0.021236783	0.045742057
2024-12-22	USA	24A	0.023379914	0.030623956	0.017546615	0.027869614	0.019424753	0.025675027	0.021266775	0.045515176
2024-12-23	USA	24A	0.023407947	0.030679965	0.01756654	0.027902085	0.019461138	0.02570433	0.021280687	0.045290142
2024-12-24	USA	24A	0.023438687	0.030674675	0.017567487	0.027970828	0.0194885	0.025743172	0.021289382	0.045070365
2024-12-25	USA	24A	0.023484536	0.03078459	0.017576523	0.027992029	0.019516638	0.02577106	0.02131358	0.044865668
2024-12-26	USA	24A	0.023510005	0.03081255	0.017607773	0.028038153	0.019556599	0.025801923	0.021318518	0.044676065
2024-12-27	USA	24A	0.02354093	0.030910807	0.017634498	0.028095154	0.019598454	0.025847178	0.021345997	0.044489514
2024-12-28	USA	24A	0.02360435	0.030957896	0.017698085	0.028118094	0.019633323	0.02589043	0.021392033	0.044313766
2024-12-29	USA	24A	0.023656031	0.03098101	0.017693248	0.028145228	0.01967594	0.025970072	0.021416128	0.044147257
2024-12-30	USA	24A	0.023698486	0.030992415	0.017747339	0.02821635	0.019700663	0.026014257	0.021463359	0.04398658
2024-12-31	USA	24A	0.023755979	0.031090643	0.017757848	0.028281339	0.019724043	0.026081318	0.021520546	0.043845035
2025-01-01	USA	24A	0.02379914	0.031170364	0.017769855	0.0283531	0.019780815	0.02613839	0.021568866	0.04369746
2025-01-02	USA	24A	0.023851287	0.031231375	0.017810786	0.028436646	0.019863227	0.026182117	0.021614427	0.043545105
2025-01-03	USA	24A	0.023905504	0.03134971	0.017822959	0.02852156	0.019910157	0.026249506	0.021650791	0.043405123
